Price,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2018-11-07,,,,17.918933868408203,3.4200000762939453,,17.132211685180664,18.683979034423828,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.5,,17.132211685180664,18.683979034423828,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.299999952316284,,17.132211685180664,18.683979034423828,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.5,,17.132211685180664,18.683979034423828,13.865289688110352,18.244369506835938,,,,,0.0,40300,,100.0,0.0,0.0,0.0,,
2018-11-08,,,,17.918933868408203,3.5,,17.132211685180664,18.683979034423828,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.569999933242798,,17.132211685180664,18.683979034423828,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.299999952316284,,17.132211685180664,18.683979034423828,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.299999952316284,,17.132211685180664,18.683979034423828,13.865289688110352,18.244369506835938,,,,,0.0,8200,,0.0,0.0,0.0,0.0,,
2018-11-09,,,,17.918933868408203,3.5950000286102295,,17.118515014648438,18.683979034423828,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.618000030517578,,17.118515014648438,18.683979034423828,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.2799999713897705,,17.118515014648438,18.683979034423828,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.5299999713897705,,17.118515014648438,18.683979034423828,13.865289688110352,18.244369506835938,,,,,100.0,44600,,100.0,0.0,0.0,0.0,,
2018-11-12,,,,17.918933868408203,3.4000000953674316,,17.118515014648438,18.683979034423828,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.690000057220459,,17.118515014648438,18.683979034423828,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.3970000743865967,,17.118515014648438,18.683979034423828,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.619999885559082,,17.118515014648438,18.683979034423828,13.865289688110352,18.244369506835938,,,,,0.0,1700,,100.0,0.0,0.0,0.0,,
2018-11-13,,,,17.918933868408203,3.5199999809265137,,17.118515014648438,18.650856018066406,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.680000066757202,,17.118515014648438,18.650856018066406,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.5,,17.118515014648438,18.650856018066406,13.865289688110352,18.244369506835938,,,,,17.918933868408203,3.509999990463257,,17.118515014648438,18.650856018066406,13.865289688110352,18.244369506835938,,,,,100.0,29000,,0.0,0.0,0.0,0.0,,
2018-11-14,,,,17.918933868408203,3.5360000133514404,,17.118515014648438,18.650856018066406,13.865289688110352,17.452367782592773,,,,,17.918933868408203,3.6700000762939453,,17.118515014648438,18.650856018066406,13.865289688110352,17.452367782592773,,,,,17.918933868408203,3.5360000133514404,,17.118515014648438,18.650856018066406,13.865289688110352,17.452367782592773,,,,,17.918933868408203,3.640000104904175,,17.118515014648438,18.650856018066406,13.865289688110352,17.452367782592773,,,,,0.0,16900,,0.0,0.0,0.0,400.0,,
2018-11-15,,,,17.918933868408203,3.375,,16.838457107543945,18.650856018066406,13.9166841506958,17.763511657714844,,,,,17.918933868408203,3.5999999046325684,,16.838457107543945,18.650856018066406,13.9166841506958,17.763511657714844,,,,,17.918933868408203,3.069999933242798,,16.838457107543945,18.650856018066406,13.9166841506958,17.763511657714844,,,,,17.918933868408203,3.509999990463257,,16.838457107543945,18.650856018066406,13.9166841506958,17.763511657714844,,,,,0.0,20000,,400.0,0.0,2000.0,300.0,,
2018-11-16,,,,17.918933868408203,3.3299999237060547,,16.87885093688965,18.650856018066406,13.9166841506958,17.763511657714844,,,,,17.918933868408203,3.509999990463257,,16.88569849775145,18.650856018066406,13.9166841506958,17.763511657714844,,,,,17.918933868408203,3.3299999237060547,,16.87885093688965,18.650856018066406,13.9166841506958,17.763511657714844,,,,,17.918933868408203,3.440000057220459,,16.88569849775145,18.650856018066406,13.9166841506958,17.763511657714844,,,,,0.0,4100,,600.0,0.0,0.0,0.0,,
2018-11-19,,,,17.918933868408203,3.119999885559082,,16.87885093688965,18.650856018066406,13.9166841506958,17.763511657714844,,,,,17.918933868408203,3.4000000953674316,,16.87885093688965,18.650856018066406,13.9166841506958,17.93322656972424,,,,,17.918933868408203,3.119999885559082,,16.87885093688965,18.650856018066406,13.9166841506958,17.763511657714844,,,,,17.918933868408203,3.2699999809265137,,16.87885093688965,18.650856018066406,13.9166841506958,17.93322656972424,,,,,0.0,12200,,0.0,0.0,0.0,500.0,,
2018-11-20,,,,17.918933868408203,3.119999885559082,,16.87885093688965,18.650856018066406,13.861863136291504,17.579652786254883,,,,,17.918933868408203,3.3499999046325684,,16.87885093688965,18.650856018066406,13.86528978083962,17.579652786254883,,,,,17.918933868408203,3.049999952316284,,16.87885093688965,18.650856018066406,13.861863136291506,17.579652786254883,,,,,17.918933868408203,3.130000114440918,,16.87885093688965,18.650856018066406,13.86528978083962,17.579652786254883,,,,,0.0,20600,,100.0,0.0,4300.0,800.0,,
2018-11-21,,,,17.918933868408203,3.299999952316284,,16.87885093688965,18.650856018066406,13.861863136291504,17.579652786254883,,,,,17.918933868408203,3.299999952316284,,16.87885093688965,18.650856018066406,13.861863136291506,17.579652786254883,,,,,17.918933868408203,3.1459999084472656,,16.87885093688965,18.650856018066406,13.861863136291506,17.579652786254883,,,,,17.918933868408203,3.234999895095825,,16.87885093688965,18.650856018066406,13.861863136291506,17.579652786254883,,,,,0.0,7300,,0.0,0.0,0.0,0.0,,
2018-11-23,,,,17.918933868408203,3.1600000858306885,,16.79669189453125,18.650856018066406,13.861863136291504,17.579652786254883,,,,,17.918933868408203,3.200000047683716,,16.79669189453125,18.650856018066406,13.861863136291506,17.579652786254883,,,,,17.918933868408203,3.1500000953674316,,16.74122701339243,18.650856018066406,13.861863136291506,17.579652786254883,,,,,17.918933868408203,3.1500000953674316,,16.74122701339243,18.650856018066406,13.861863136291506,17.579652786254883,,,,,0.0,5700,,1200.0,0.0,0.0,0.0,,
2018-11-26,,,,17.918933868408203,3.1500000953674316,,16.79669189453125,18.650856018066406,13.861863136291504,16.716934204101562,,,,,17.918933868408203,3.3399999141693115,,16.79669189453125,18.650856018066406,13.861863136291506,16.865435593852435,,,,,17.918933868408203,3.1500000953674316,,16.79669189453125,18.650856018066406,13.861863136291506,16.716934204101562,,,,,17.918933868408203,3.1500000953674316,,16.79669189453125,18.650856018066406,13.861863136291506,16.865435593852435,,,,,0.0,25500,,100.0,0.0,0.0,700.0,,
2018-11-27,,,,17.918933868408203,3.244999885559082,,16.782989501953125,18.650856018066406,14.207921981811523,16.716934204101562,,,,,17.918933868408203,3.299999952316284,,16.782989501953125,18.650856018066406,14.207921981811522,16.716934204101562,,,,,17.918933868408203,3.1500000953674316,,16.782989501953125,18.650856018066406,14.207921981811522,16.716934204101562,,,,,17.918933868408203,3.1500000953674316,,16.782989501953125,18.650856018066406,14.207921981811522,16.716934204101562,,,,,0.0,8200,,800.0,0.0,200.0,0.0,,
2018-11-28,,,,17.581953048706055,3.559999942779541,,16.782989501953125,18.650856018066406,14.196502685546875,16.716934204101562,,,,,17.581953048706055,3.559999942779541,,16.782989501953125,18.650856018066406,14.242187283449244,16.716934204101562,,,,,17.27024547219489,3.200000047683716,,16.782989501953125,18.650856018066406,14.196502685546877,16.716934204101562,,,,,17.27024547219489,3.200000047683716,,16.782989501953125,18.650856018066406,14.242187283449244,16.716934204101562,,,,,300.0,11600,,0.0,0.0,500.0,0.0,,
2018-11-29,,,,17.480857849121094,3.7899999618530273,,16.87885093688965,18.650856018066406,14.24789810180664,16.716934204101562,,,,,17.50613195700669,3.799999952316284,,16.87885093688965,18.650856018066406,14.24789810180664,16.716934204101562,,,,,17.480857849121094,3.374000072479248,,16.87885093688965,18.650856018066406,14.24789810180664,16.716934204101562,,,,,17.50613195700669,3.374000072479248,,16.87885093688965,18.650856018066406,14.24789810180664,16.716934204101562,,,,,2100.0,4100,,200.0,0.0,100.0,0.0,,
2018-11-30,,,,17.480857849121094,3.549999952316284,,16.962116241455078,18.650854110717773,14.24789810180664,17.629150390625,,,,,17.480857849121094,3.7899999618530273,,16.962116241455078,18.650854110717773,14.24789810180664,17.629150390625,,,,,17.480857849121094,3.4000000953674316,,16.962116241455078,18.650854110717773,14.24789810180664,17.629150390625,,,,,17.480857849121094,3.759999990463257,,16.962116241455078,18.650854110717773,14.24789810180664,17.629150390625,,,,,100.0,7100,,0.0,0.0,0.0,200.0,,
2018-12-03,,,,17.556678771972656,3.4100000858306885,,16.962116241455078,18.650854110717773,14.24789810180664,17.629150390625,,,,,17.556678771972656,3.634999990463257,,17.00340297295567,18.650854110717773,14.24789810180664,17.629150390625,,,,,17.556678771972656,3.4100000858306885,,16.941473531945547,18.650854110717773,14.24789810180664,17.629150390625,,,,,17.556678771972656,3.5,,17.00340297295567,18.650854110717773,14.24789810180664,17.629150390625,,,,,100.0,6700,,1600.0,0.0,0.0,100.0,,
2018-12-04,,,,17.3629150390625,3.2799999713897705,,16.922895431518555,18.650854110717773,14.24789810180664,17.88372802734375,,,,,17.3629150390625,3.390000104904175,,16.922895431518555,18.650854110717773,14.24789810180664,17.88372802734375,,,,,17.3629150390625,3.259999990463257,,16.900186874217543,18.650854110717773,14.24789810180664,17.88372802734375,,,,,17.3629150390625,3.299999952316284,,16.900186874217543,18.650854110717773,14.24789810180664,17.88372802734375,,,,,2500.0,13900,,400.0,0.0,0.0,100.0,,
2018-12-06,,,,16.84902000427246,3.2899999618530273,,16.879541397094727,18.650854110717773,14.24789810180664,17.650365829467773,,,,,16.84902000427246,3.4800000190734863,,16.9339017526706,18.650854110717773,14.24789810180664,17.650365829467773,,,,,16.84902000427246,3.259999990463257,,16.81761064867126,18.650854110717773,14.24789810180664,17.650365829467773,,,,,16.84902000427246,3.259999990463257,,16.81761064867126,18.650854110717773,14.24789810180664,17.650365829467773,,,,,500.0,88100,,2200.0,0.0,0.0,300.0,,
2018-12-07,,,,16.84902000427246,3.5199999809265137,,16.827939987182617,18.650854110717773,14.24789810180664,17.650365829467773,,,,,16.84902000427246,3.619999885559082,,16.85202403272132,18.650854110717773,14.24789810180664,17.650365829467773,,,,,16.84902000427246,3.2699999809265137,,16.827939987182617,18.650854110717773,14.24789810180664,17.650365829467773,,,,,16.84902000427246,3.309999942779541,,16.85202403272132,18.650854110717773,14.24789810180664,17.650365829467773,,,,,100.0,4900,,2100.0,0.0,100.0,0.0,,
2018-12-10,,,,16.495189666748047,3.309999942779541,,16.83137321472168,18.650854110717773,14.24789810180664,17.013935089111328,,,,,16.495189666748047,3.549999952316284,,16.83137321472168,18.650854110717773,14.24789810180664,17.03514995804505,,,,,16.326698832680865,3.259999990463257,,16.75568109318955,18.650854110717773,14.24789810180664,16.992721568951776,,,,,16.33512353506899,3.4200000762939453,,16.75568109318955,18.650854110717773,14.24789810180664,16.992721568951776,,,,,400.0,13000,,300.0,0.0,0.0,600.0,,
2018-12-11,,,,16.495189666748047,3.369999885559082,,16.852022171020508,18.650854110717773,14.24789810180664,17.013935089111328,,,,,16.495189666748047,3.369999885559082,,16.852022171020508,18.650854110717773,14.24789810180664,17.013935089111328,,,,,16.495189666748047,3.3299999237060547,,16.852022171020508,18.650854110717773,14.24789810180664,17.013935089111328,,,,,16.495189666748047,3.367000102996826,,16.852022171020508,18.650854110717773,14.24789810180664,17.013935089111328,,,,,0.0,5200,,100.0,0.0,0.0,0.0,,
2018-12-12,,,,16.809425354003906,3.375,,16.919458389282227,18.650854110717773,14.24789810180664,17.013935089111328,,,,,16.809425354003906,3.4200000762939453,,16.919458389282227,18.650854110717773,14.24789810180664,17.013935089111328,,,,,16.809425354003906,3.309999942779541,,16.919458389282227,18.650854110717773,14.24789810180664,17.013935089111328,,,,,16.809425354003906,3.319999933242798,,16.919458389282227,18.650854110717773,14.24789810180664,17.013935089111328,,,,,100.0,22600,,100.0,0.0,0.0,800.0,,
2018-12-13,,,,16.809425354003906,3.359999895095825,,16.958681106567383,18.650854110717773,14.24789810180664,17.013935089111328,,,,,16.809425354003906,3.390000104904175,,16.958681106567383,18.650854110717773,14.24789810180664,17.013935089111328,,,,,16.809425354003906,3.2799999713897705,,16.934597063555994,18.650854110717773,14.24789810180664,17.013935089111328,,,,,16.809425354003906,3.319999933242798,,16.934597063555994,18.650854110717773,14.24789810180664,17.013935089111328,,,,,0.0,17200,,100.0,0.0,0.0,0.0,,
2018-12-14,,,,16.564271926879883,3.381999969482422,,16.911884307861328,18.650854110717773,13.695686340332031,17.219005584716797,,,,,16.57185303454002,3.4000000953674316,,16.934592864202003,18.650854110717773,13.695686340332031,17.374577221100328,,,,,16.55416164086937,3.3269999027252197,,16.886424790123698,18.650854110717773,13.695686340332031,17.219005584716797,,,,,16.55416164086937,3.3269999027252197,,16.934592864202003,18.650854110717773,13.695686340332031,17.374577221100328,,,,,300.0,3300,,1600.0,0.0,100.0,300.0,,
2018-12-17,,,,16.38398551940918,3.2839999198913574,,16.816925048828125,18.46791648864746,13.47982406616211,17.013935089111328,,,,,16.38398551940918,3.319999933242798,,16.816925048828125,18.46791648864746,13.648286222699394,17.013935089111328,,,,,16.38398551940918,3.0999999046325684,,16.816925048828125,18.46791648864746,13.479824066162108,17.013935089111328,,,,,16.38398551940918,3.319999933242798,,16.816925048828125,18.46791648864746,13.648286222699394,17.013935089111328,,,,,100.0,37400,,100.0,0.0,1400.0,0.0,,
2018-12-18,,,,16.46149444580078,3.140000104904175,,16.816925048828125,18.46791648864746,13.47982406616211,17.098791122436523,,,,,16.562587672933304,3.240000009536743,,16.816925048828125,18.46791648864746,13.479824066162108,17.254362762579255,,,,,16.46149444580078,3.0899999141693115,,16.816925048828125,18.46791648864746,13.479824066162108,17.098791122436523,,,,,16.562587672933304,3.240000009536743,,16.816925048828125,18.46791648864746,13.479824066162108,17.23314924501716,,,,,700.0,4100,,0.0,0.0,0.0,800.0,,
2018-12-19,,,,16.377246856689453,3.2699999809265137,,16.625633239746094,18.46791648864746,13.47982406616211,17.098791122436523,,,,,16.62155679571529,3.3299999237060547,,16.75844067736104,18.46791648864746,13.479824066162108,17.098791122436523,,,,,16.377246856689453,3.0999999046325684,,16.625633239746094,18.46791648864746,13.479824066162108,17.098791122436523,,,,,16.61313209342507,3.0999999046325684,,16.75844067736104,18.46791648864746,13.479824066162108,17.098791122436523,,,,,1900.0,13400,,500.0,0.0,0.0,0.0,,
2018-12-20,,,,16.33512306213379,3.3499999046325684,,16.505203247070312,18.46791648864746,14.2310152053833,17.183359146118164,,,,,16.402519072439873,3.5,,16.505203247070312,18.46791648864746,14.2310152053833,17.183359146118164,,,,,16.33512306213379,3.200000047683716,,16.505203247070312,18.46791648864746,14.2310152053833,17.183359146118164,,,,,16.351972466422218,3.2300000190734863,,16.505203247070312,18.46791648864746,14.2310152053833,17.183359146118164,,,,,3700.0,12600,,100.0,0.0,0.0,0.0,,
2018-12-21,,,,16.161582946777344,3.200000047683716,,16.505203247070312,18.46791648864746,12.637598991394043,16.970165252685547,,,,,16.161582946777344,3.6500000953674316,,16.505203247070312,18.46791648864746,12.637598991394043,17.098081292539746,,,,,16.161582946777344,3.200000047683716,,16.505203247070312,18.46791648864746,12.637598991394043,16.970165252685547,,,,,16.161582946777344,3.490000009536743,,16.505203247070312,18.46791648864746,12.637598991394043,17.0909746952762,,,,,100.0,6600,,0.0,0.0,100.0,800.0,,
2018-12-24,,,,15.823759078979492,3.2200000286102295,,16.311161041259766,18.46791648864746,12.35484790802002,16.849355697631836,,,,,16.070596622873136,3.299999952316284,,16.370339536000063,18.46791648864746,12.401269571029852,16.99148493106447,,,,,15.823759078979492,3.2100000381469727,,16.311161041259766,18.46791648864746,12.354847908020021,16.849355697631836,,,,,16.048692072576564,3.2100000381469727,,16.370339536000063,18.46791648864746,12.401269571029852,16.99148493106447,,,,,500.0,18500,,500.0,0.0,1000.0,300.0,,
2018-12-26,,,,16.175058364868164,3.259999990463257,,16.534801483154297,18.46791648864746,12.74431037902832,17.11229705810547,,,,,16.175058364868164,3.450000047683716,,16.534801483154297,18.46791648864746,12.74431037902832,17.11229705810547,,,,,15.846501412231037,3.25,,16.26987566296212,18.46791648864746,12.551991057676686,16.77118847087427,,,,,15.846501412231037,3.359999895095825,,16.26987566296212,18.46791648864746,12.551991057676686,16.799613508754355,,,,,1700.0,24200,,1000.0,0.0,100.0,3800.0,,
2018-12-27,,,,16.134620666503906,3.259999990463257,,16.538917541503906,18.660886764526367,12.883574485778809,17.275747299194336,,,,,16.134620666503906,3.619999885559082,,16.538917541503906,18.660886764526367,12.883574485778807,17.275747299194336,,,,,16.134620666503906,3.1640000343322754,,16.432258769230913,18.660886764526367,12.636392083377483,16.934638661696376,,,,,16.134620666503906,3.200000047683716,,16.439140107359595,18.660886764526367,12.636392083377483,16.934638661696376,,,,,100.0,64200,,1600.0,0.0,700.0,1100.0,,
2018-12-28,,,,16.356185913085938,3.4700000286102295,,16.5834903717041,18.711973190307617,12.883574485778809,17.39655303955078,,,,,16.36039746080946,3.5399999618530273,,16.6043768580393,18.711973190307617,12.883574485778807,17.403659637402235,,,,,16.351972758514755,3.259999990463257,,16.520832240595162,18.711973190307617,12.883574485778807,17.368128003589902,,,,,16.351972758514755,3.259999990463257,,16.57652820959237,18.711973190307617,12.883574485778807,17.368128003589902,,,,,400.0,3100,,4700.0,0.0,0.0,700.0,,
2018-12-31,,,,16.427791595458984,3.1700000762939453,,16.5834903717041,18.711973190307617,12.794952392578125,17.47472381591797,,,,,16.453065699455554,3.4700000286102295,,16.5834903717041,18.711973190307617,12.794952392578125,17.47472381591797,,,,,16.37724499431333,3.1700000762939453,,16.569566047480638,18.711973190307617,12.790129690686173,17.403659194656225,,,,,16.37724499431333,3.299999952316284,,16.569566047480638,18.711973190307617,12.790129690686173,17.403659194656225,,,,,10900.0,40300,,100.0,0.0,200.0,1300.0,,
2019-01-02,,,,16.427791595458984,3.4800000190734863,,16.550765991210938,18.753768920898438,12.800379753112793,18.213788986206055,,,,,16.427791595458984,3.509999990463257,,16.550765991210938,18.753768920898438,12.800379753112793,18.213788986206055,,,,,16.427791595458984,3.1700000762939453,,16.50829721013923,18.753768920898438,12.800379753112793,18.16404416715125,,,,,16.427791595458984,3.1700000762939453,,16.520828567995952,18.753768920898438,12.800379753112793,18.16404416715125,,,,,0.0,21300,,800.0,0.0,0.0,400.0,,
2019-01-03,,,,16.16663360595703,3.5299999713897705,,16.518733978271484,18.808727264404297,12.505569458007812,18.242218017578125,,,,,16.200330807198856,3.9700000286102295,,16.57651869552643,18.808727264404297,12.636394157307084,18.242218017578125,,,,,16.116085393822875,3.3550000190734863,,16.518733978271484,18.808727264404297,12.505569458007812,18.1214085728745,,,,,16.116085393822875,3.4200000762939453,,16.520822758495818,18.808727264404297,12.558020077759396,18.185366593920232,,,,,19600.0,29100,,1600.0,0.0,7400.0,12200.0,,
2019-01-04,,,,16.683900833129883,4.010000228881836,,16.774932861328125,18.808727264404297,12.505569458007812,18.68992042541504,,,,,16.690639952853868,4.230000019073486,,16.774932861328125,18.808727264404297,12.505569458007812,18.68992042541504,,,,,16.632510626403004,3.690000057220459,,16.750565975782315,18.808727264404297,12.505569458007812,18.611750575009623,,,,,16.632510626403004,3.690000057220459,,16.750565975782315,18.808727264404297,12.505569458007812,18.611750575009623,,,,,1100.0,56200,,400.0,0.0,0.0,200.0,,
2019-01-07,,,,16.7302303314209,4.440000057220459,,16.923927307128906,18.808727264404297,13.156681060791016,18.61175537109375,,,,,16.7302303314209,4.829999923706055,,16.923927307128906,18.808727264404297,13.156681060791016,18.72545823320611,,,,,16.638403821228437,4.105000019073486,,16.875889332910425,18.808727264404297,13.156681060791016,18.61175537109375,,,,,16.672102625570858,4.190000057220459,,16.875889332910425,18.808727264404297,13.156681060791016,18.72545823320611,,,,,200.0,55600,,1600.0,0.0,100.0,200.0,,
2019-01-08,,,,16.827959060668945,4.809999942779541,,17.049943923950195,18.808727264404297,13.219378471374512,18.846263885498047,,,,,16.827959060668945,4.809999942779541,,17.070830409444948,18.808727264404297,13.219378471374512,18.846263885498047,,,,,16.827959060668945,4.210000038146973,,17.008172280857288,18.808727264404297,13.219378471374512,18.846263885498047,,,,,16.827959060668945,4.53000020980835,,17.070830409444948,18.808727264404297,13.219378471374512,18.846263885498047,,,,,100.0,31400,,2200.0,0.0,100.0,100.0,,
2019-01-09,,,,17.110177993774414,4.510000228881836,,17.108417510986328,18.808727264404297,13.219378471374512,19.215801239013672,,,,,17.110177993774414,5.230000019073486,,17.144619941004898,18.808727264404297,13.219378471374512,19.215801239013672,,,,,17.030987721791075,4.190000057220459,,17.108417510986328,18.808727264404297,13.219378471374512,19.215801239013672,,,,,17.030987721791075,4.789999961853027,,17.136266146952636,18.808727264404297,13.219378471374512,19.215801239013672,,,,,500.0,35100,,1200.0,0.0,0.0,100.0,,
2019-01-10,,,,17.092485427856445,4.230000019073486,,17.16132926940918,18.98675537109375,13.317649841308594,19.24422836303711,,,,,17.092485427856445,5.139999866485596,,17.16132926940918,18.98675537109375,13.317649841308596,19.24422836303711,,,,,17.092485427856445,3.9000000953674316,,17.03601306034143,18.96353418551045,13.317649841308596,19.21580332426847,,,,,17.092485427856445,4.559999942779541,,17.03601306034143,18.96353418551045,13.317649841308596,19.21580332426847,,,,,100.0,96700,,300.0,100.0,100.0,300.0,,
2019-01-11,,,,16.91641616821289,3.75,,17.140445709228516,18.98675537109375,13.174768447875977,19.194482803344727,,,,,16.91641616821289,4.110000133514404,,17.1682930205502,18.98675537109375,13.174768447875977,19.194482803344727,,,,,16.907991465315217,3.2899999618530273,,17.140445709228516,18.98675537109375,13.166930694808123,19.13052477422559,,,,,16.907991465315217,4.070000171661377,,17.1682930205502,18.98675537109375,13.166930694808123,19.13052477422559,,,,,300.0,144500,,900.0,0.0,200.0,200.0,,
2019-01-14,,,,16.886932373046875,3.4700000286102295,,17.095190048217773,18.98675537109375,13.069867134094238,19.301076889038086,,,,,16.886932373046875,4.026000022888184,,17.140443416946766,18.98675537109375,13.069867134094238,19.301076889038086,,,,,16.886932373046875,3.319999933242798,,17.07082315610894,18.98675537109375,13.016210263256982,19.130522615778595,,,,,16.886932373046875,3.6700000762939453,,17.077785314982325,18.98675537109375,13.016210263256982,19.144735810744773,,,,,100.0,50500,,2400.0,0.0,300.0,300.0,,
2019-01-15,,,,16.91641616821289,3.740000009536743,,17.15088653564453,18.98675537109375,13.069867134094238,19.258438110351562,,,,,16.91641616821289,3.8380000591278076,,17.175253428526723,18.98675537109375,13.069867134094238,19.265544707631978,,,,,16.84059544898161,3.4600000381469727,,17.15088653564453,18.98675537109375,13.069867134094238,19.258438110351562,,,,,16.857444854776958,3.4600000381469727,,17.161329110338023,18.98675537109375,13.069867134094238,19.265544707631978,,,,,4300.0,6700,,1000.0,0.0,0.0,100.0,,
2019-01-16,,,,16.924840927124023,3.759999990463257,,17.244874954223633,18.95966148376465,13.419537544250488,19.329504013061523,,,,,16.924840927124023,4.130000114440918,,17.287342401543697,18.99449251801839,13.419537544250488,19.329504013061523,,,,,16.924840927124023,3.700000047683716,,17.244874954223633,18.95966148376465,13.419537544250488,19.329504013061523,,,,,16.924840927124023,3.740000009536743,,17.279684424348023,18.99449251801839,13.419537544250488,19.329504013061523,,,,,100.0,36400,,1200.0,100.0,100.0,100.0,,
2019-01-17,,,,16.93242073059082,3.8499999046325684,,17.234420776367188,18.95966148376465,13.424360275268555,19.414779663085938,,,,,16.93242073059082,4.0,,17.234420776367188,18.95966148376465,13.424360275268553,19.414779663085938,,,,,16.865866713715132,3.7200000286102295,,17.203091740773942,18.95966148376465,13.32367919169535,19.173160771371233,,,,,16.865866713715132,3.7200000286102295,,17.203091740773942,18.95966148376465,13.32367919169535,19.173160771371233,,,,,100.0,26600,,400.0,0.0,1900.0,500.0,,
2019-01-18,,,,17.32500457763672,3.9010000228881836,,17.269941329956055,18.95966148376465,13.424360275268555,19.414779663085938,,,,,17.32500457763672,3.990000009536743,,17.269941329956055,18.95966148376465,13.424360275268553,19.414779663085938,,,,,17.244970707429083,3.799999952316284,,17.269941329956055,18.95966148376465,13.424360275268553,19.414779663085938,,,,,17.244970707429083,3.809999942779541,,17.269941329956055,18.95966148376465,13.424360275268553,19.414779663085938,,,,,100.0,6900,,100.0,0.0,0.0,0.0,,
2019-01-22,,,,17.034358978271484,3.8499999046325684,,17.208677291870117,18.95966148376465,13.363469123840332,19.109201431274414,,,,,17.076482493212843,3.930000066757202,,17.208677291870117,18.95966148376465,13.36346912384033,19.109201431274414,,,,,17.034358978271484,3.568000078201294,,17.208677291870117,18.95966148376465,13.324884061698725,19.109201431274414,,,,,17.076482493212843,3.568000078201294,,17.208677291870117,18.95966148376465,13.324884061698725,19.109201431274414,,,,,1700.0,4900,,100.0,0.0,600.0,200.0,,
2019-01-23,,,,17.148088455200195,4.039999961853027,,17.234420776367188,18.95966148376465,13.363469123840332,19.109201431274414,,,,,17.148088455200195,4.039999961853027,,17.234420776367188,18.95966148376465,13.36346912384033,19.109201431274414,,,,,17.110178098721033,3.937999963760376,,17.234420776367188,18.95966148376465,13.36346912384033,19.109201431274414,,,,,17.117760812755925,3.937999963760376,,17.234420776367188,18.95966148376465,13.36346912384033,19.109201431274414,,,,,4000.0,16100,,100.0,0.0,0.0,0.0,,
2019-01-24,,,,17.148088455200195,4.119999885559082,,17.2657527923584,18.95966148376465,13.462944984436035,19.54269790649414,,,,,17.148088455200195,4.130000114440918,,17.279677105669084,18.95966148376465,13.462944984436035,19.54269790649414,,,,,17.148088455200195,4.110000133514404,,17.2657527923584,18.95966148376465,13.426169869947092,19.50005967240458,,,,,17.148088455200195,4.110000133514404,,17.279677105669084,18.95966148376465,13.450284529462042,19.50005967240458,,,,,0.0,4900,,400.0,0.0,250000.0,300.0,,
2019-01-25,,,,17.497709274291992,4.269999980926514,,17.29012107849121,18.998367309570312,13.579298973083496,19.592445373535156,,,,,17.497709274291992,4.269999980926514,,17.29012107849121,18.998367309570312,13.579298973083494,19.592445373535156,,,,,17.497709274291992,4.269000053405762,,17.265754192169783,18.95579586949616,13.579298973083494,19.592445373535156,,,,,17.497709274291992,4.269000053405762,,17.265754192169783,18.95579586949616,13.579298973083494,19.592445373535156,,,,,100.0,1000,,100.0,300.0,100.0,100.0,,
2019-01-28,,,,17.48506736755371,3.819999933242798,,17.262279510498047,19.056415557861328,13.430994033813477,19.258438110351562,,,,,17.48506736755371,4.269999980926514,,17.286646404911984,19.056415557861328,13.444257040495103,19.258438110351562,,,,,17.48506736755371,3.819999933242798,,17.25183693514812,19.056415557861328,13.408084472332803,19.258438110351562,,,,,17.48506736755371,4.126999855041504,,17.286646404911984,19.056415557861328,13.444257040495103,19.258438110351562,,,,,100.0,12100,,2100.0,0.0,250000.0,100.0,,
2019-01-29,,,,17.492652893066406,3.8499999046325684,,17.27621078491211,19.05254364013672,13.430994033813477,19.464527130126953,,,,,17.573528756435962,3.9000000953674316,,17.27621078491211,19.05254364013672,13.430994033813475,19.564018152557658,,,,,17.492652893066406,3.609999895095825,,17.27621078491211,19.05254364013672,13.430994033813475,19.464527130126953,,,,,17.52298053840609,3.7690000534057617,,17.27621078491211,19.05254364013672,13.430994033813475,19.564018152557658,,,,,2700.0,11900,,100.0,0.0,0.0,500.0,,
