Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2004-11-26,,,,2.1226954460144043,,,,,,,,,,,,,2.159518860883982,,,,,,,,,,,,,2.0787447431841106,,,,,,,,,,,,,2.1381374501322283,,,,,,,,,,,,,73500.0,,,,,,,,,
2004-11-29,,,,2.097750663757324,,,,,,,,,,,,,2.161894904344226,,,,,,,,,,,,,2.0193522985279286,,,,,,,,,,,,,2.138137727853101,,,,,,,,,,,,,244500.0,,,,,,,,,
2004-11-30,,,,2.1440768241882324,,,,,,,,,,,,,2.16783399974301,,,,,,,,,,,,,2.1143804680273695,,,,,,,,,,,,,2.136949762147886,,,,,,,,,,,,,361400.0,,,,,,,,,
2004-12-01,,,,2.1690216064453125,,,,,,,,,,,,,2.2212872501066374,,,,,,,,,,,,,2.138137372762038,,,,,,,,,,,,,2.17377290501533,,,,,,,,,,,,,214000.0,,,,,,,,,
2004-12-02,,,,2.1797122955322266,,,,,,,,,,,,,2.340072642632507,,,,,,,,,,,,,2.1381373571632376,,,,,,,,,,,,,2.201093705354289,,,,,,,,,,,,,290100.0,,,,,,,,,
2004-12-03,,,,2.227227210998535,,,,,,,,,,,,,2.2391058014369145,,,,,,,,,,,,,2.1559558949335282,,,,,,,,,,,,,2.2141607388597913,,,,,,,,,,,,,154300.0,,,,,,,,,
2004-12-06,,,,2.1844632625579834,,,,,,,,,,,,,2.2604860666732742,,,,,,,,,,,,,2.108440685007845,,,,,,,,,,,,,2.248607482289777,,,,,,,,,,,,,201700.0,,,,,,,,,
2004-12-07,,,,2.2189114093780518,,,,,,,,,,,,,2.2272263515065807,,,,,,,,,,,,,2.1915908205085475,,,,,,,,,,,,,2.1975300001531597,,,,,,,,,,,,,178700.0,,,,,,,,,
2004-12-08,,,,2.23078989982605,,,,,,,,,,,,,2.258110487527107,,,,,,,,,,,,,2.169021437277004,,,,,,,,,,,,,2.233165435643189,,,,,,,,,,,,,110800.0,,,,,,,,,
2004-12-09,,,,2.227227210998535,,,,,,,,,,,,,2.2866199366251627,,,,,,,,,,,,,2.1773373124095574,,,,,,,,,,,,,2.2628627557484045,,,,,,,,,,,,,90600.0,,,,,,,,,
2004-12-10,,,,2.227227210998535,,,,,,,,,,,,,2.2604872189129432,,,,,,,,,,,,,2.1381381225585936,,,,,,,,,,,,,2.227227210998535,,,,,,,,,,,,,89700.0,,,,,,,,,
2004-12-13,,,,2.2616751194000244,,,,,,,,,,,,,2.284244192198621,,,,,,,,,,,,,2.231978756340036,,,,,,,,,,,,,2.272365601661572,,,,,,,,,,,,,86500.0,,,,,,,,,
2004-12-14,,,,2.3281941413879395,,,,,,,,,,,,,2.3757082613009186,,,,,,,,,,,,,2.2153479083500676,,,,,,,,,,,,,2.2688014348554164,,,,,,,,,,,,,181800.0,,,,,,,,,
2004-12-15,,,,2.275928258895874,,,,,,,,,,,,,2.3780837759811826,,,,,,,,,,,,,2.256922612912352,,,,,,,,,,,,,2.3780837759811826,,,,,,,,,,,,,115000.0,,,,,,,,,
2004-12-16,,,,2.1844632625579834,,,,,,,,,,,,,2.2925579499740185,,,,,,,,,,,,,2.138137032684012,,,,,,,,,,,,,2.291370295444306,,,,,,,,,,,,,162700.0,,,,,,,,,
2004-12-17,,,,2.1678338050842285,,,,,,,,,,,,,2.278304276333473,,,,,,,,,,,,,2.138137451589924,,,,,,,,,,,,,2.1607067436838507,,,,,,,,,,,,,542900.0,,,,,,,,,
2004-12-20,,,,2.1975297927856445,,,,,,,,,,,,,2.2509833108037918,,,,,,,,,,,,,2.0478601688999927,,,,,,,,,,,,,2.2189111999929034,,,,,,,,,,,,,275200.0,,,,,,,,,
2004-12-21,,,,2.233165979385376,,,,,,,,,,,,,2.256923155862652,,,,,,,,,,,,,2.1678340839207055,,,,,,,,,,,,,2.256923155862652,,,,,,,,,,,,,103800.0,,,,,,,,,
2004-12-22,,,,2.301971673965454,,,,,,,,,,,,,2.305593107209431,,,,,,,,,,,,,2.2633439736533836,,,,,,,,,,,,,2.2633439736533836,,,,,,,,,,,,,59100.0,,,,,,,,,
2004-12-23,,,,2.2935211658477783,,,,,,,,,,,,,2.376812262127116,,,,,,,,,,,,,2.263343255770834,,,,,,,,,,,,,2.3152492979414476,,,,,,,,,,,,,63800.0,,,,,,,,,
2004-12-27,,,,2.3442208766937256,,,,,,,,,,,,,2.365949016320223,,,,,,,,,,,,,2.3055931752418464,,,,,,,,,,,,,2.328528459318623,,,,,,,,,,,,,31400.0,,,,,,,,,
2004-12-28,,,,2.370777130126953,,,,,,,,,,,,,2.370777130126953,,,,,,,,,,,,,2.293521734840463,,,,,,,,,,,,,2.3055929479137864,,,,,,,,,,,,,62400.0,,,,,,,,,
2004-12-29,,,,2.3623273372650146,,,,,,,,,,,,,2.4142333920319805,,,,,,,,,,,,,2.3430134885478977,,,,,,,,,,,,,2.4142333920319805,,,,,,,,,,,,,46600.0,,,,,,,,,
2004-12-30,,,,2.341805934906006,,,,,,,,,,,,,2.384055057929817,,,,,,,,,,,,,2.341805934906006,,,,,,,,,,,,,2.369569558804237,,,,,,,,,,,,,33500.0,,,,,,,,,
2004-12-31,,,,2.3454277515411377,,,,,,,,,,,,,2.353877531482541,,,,,,,,,,,,,2.1184896862385925,,,,,,,,,,,,,2.341806318606578,,,,,,,,,,,,,187100.0,,,,,,,,,
2005-01-03,,,,2.2524797916412354,,,,,,,,,,,,,2.3780200416235315,,,,,,,,,,,,,2.2452371557543316,,,,,,,,,,,,,2.3780200416235315,,,,,,,,,,,,,77600.0,,,,,,,,,
2005-01-04,,,,2.262136936187744,,,,,,,,,,,,,2.281450787256897,,,,,,,,,,,,,2.2090237306279406,,,,,,,,,,,,,2.2416159406468608,,,,,,,,,,,,,69600.0,,,,,,,,,
2005-01-05,,,,2.2259230613708496,,,,,,,,,,,,,2.2935215260940076,,,,,,,,,,,,,2.2029877816429284,,,,,,,,,,,,,2.2766219674730226,,,,,,,,,,,,,54700.0,,,,,,,,,
2005-01-06,,,,2.1728098392486572,,,,,,,,,,,,,2.259722149932486,,,,,,,,,,,,,2.1728098392486572,,,,,,,,,,,,,2.2331656681166754,,,,,,,,,,,,,76400.0,,,,,,,,,
2005-01-07,,,,2.2150588035583496,,,,,,,,,,,,,2.233165504847108,,,,,,,,,,,,,2.1812594589772547,,,,,,,,,,,,,2.229544072493677,,,,,,,,,,,,,48400.0,,,,,,,,,
2005-01-10,,,,2.1848816871643066,,,,,,,,,,,,,2.2452375336039876,,,,,,,,,,,,,2.1426325486086735,,,,,,,,,,,,,2.2090238875966097,,,,,,,,,,,,,83300.0,,,,,,,,,
2005-01-11,,,,2.2029881477355957,,,,,,,,,,,,,2.225923431274903,,,,,,,,,,,,,2.1426323080716068,,,,,,,,,,,,,2.209023639606292,,,,,,,,,,,,,66700.0,,,,,,,,,
2005-01-12,,,,2.1728098392486572,,,,,,,,,,,,,2.2331656681166754,,,,,,,,,,,,,2.070204884125183,,,,,,,,,,,,,2.213851821298047,,,,,,,,,,,,,120700.0,,,,,,,,,
2005-01-13,,,,2.1752238273620605,,,,,,,,,,,,,2.1909162393960875,,,,,,,,,,,,,2.151081407052129,,,,,,,,,,,,,2.1728095392832305,,,,,,,,,,,,,37000.0,,,,,,,,,
2005-01-14,,,,2.1969525814056396,,,,,,,,,,,,,2.2210947783094523,,,,,,,,,,,,,2.175224443024734,,,,,,,,,,,,,2.2210947783094523,,,,,,,,,,,,,25500.0,,,,,,,,,
2005-01-18,,,,2.20902419090271,,,,,,,,,,,,,2.2295451907193717,,,,,,,,,,,,,2.1764322043321527,,,,,,,,,,,,,2.1764322043321527,,,,,,,,,,,,,27100.0,,,,,,,,,
2005-01-19,,,,2.1848816871643066,,,,,,,,,,,,,2.2162667549416546,,,,,,,,,,,,,2.175224760943529,,,,,,,,,,,,,2.2162667549416546,,,,,,,,,,,,,20600.0,,,,,,,,,
2005-01-20,,,,2.2029881477355957,,,,,,,,,,,,,2.221094853586941,,,,,,,,,,,,,2.172810227903601,,,,,,,,,,,,,2.174017372325592,,,,,,,,,,,,,28400.0,,,,,,,,,
2005-01-21,,,,2.1872951984405518,,,,,,,,,,,,,2.229544091732489,,,,,,,,,,,,,2.1595313439697352,,,,,,,,,,,,,2.216265966800395,,,,,,,,,,,,,32700.0,,,,,,,,,
2005-01-24,,,,2.193331480026245,,,,,,,,,,,,,2.205402695423671,,,,,,,,,,,,,2.1728104829224066,,,,,,,,,,,,,2.1945386245899163,,,,,,,,,,,,,38600.0,,,,,,,,,
2005-01-25,,,,2.1836745738983154,,,,,,,,,,,,,2.2090239192513756,,,,,,,,,,,,,2.0967622366658842,,,,,,,,,,,,,2.2090239192513756,,,,,,,,,,,,,33700.0,,,,,,,,,
2005-01-26,,,,2.2066094875335693,,,,,,,,,,,,,2.221094759505373,,,,,,,,,,,,,2.154703430782905,,,,,,,,,,,,,2.209023546036039,,,,,,,,,,,,,33200.0,,,,,,,,,
2005-01-27,,,,2.1426315307617188,,,,,,,,,,,,,2.2307509694455034,,,,,,,,,,,,,2.1426315307617188,,,,,,,,,,,,,2.2210940478122008,,,,,,,,,,,,,40400.0,,,,,,,,,
2005-01-28,,,,2.166774272918701,,,,,,,,,,,,,2.2307513019353133,,,,,,,,,,,,,2.1426318501174695,,,,,,,,,,,,,2.225922955518591,,,,,,,,,,,,,14100.0,,,,,,,,,
2005-01-31,,,,2.1848816871643066,,,,,,,,,,,,,2.23920181081645,,,,,,,,,,,,,2.1534966193869587,,,,,,,,,,,,,2.22713082571994,,,,,,,,,,,,,39900.0,,,,,,,,,
2005-02-01,,,,2.2186810970306396,,,,,,,,,,,,,2.2186810970306396,,,,,,,,,,,,,2.1607395323097696,,,,,,,,,,,,,2.1969531829397972,,,,,,,,,,,,,46100.0,,,,,,,,,
2005-02-02,,,,2.2247161865234375,,,,,,,,,,,,,2.229544533754396,,,,,,,,,,,,,2.1740172742825186,,,,,,,,,,,,,2.209023539984518,,,,,,,,,,,,,28000.0,,,,,,,,,
2005-02-03,,,,2.239201307296753,,,,,,,,,,,,,2.2633437325395334,,,,,,,,,,,,,2.1860883401454045,,,,,,,,,,,,,2.221094603484283,,,,,,,,,,,,,33100.0,,,,,,,,,
2005-02-04,,,,2.2174742221832275,,,,,,,,,,,,,2.2331666432358017,,,,,,,,,,,,,2.1679822090805336,,,,,,,,,,,,,2.2307523537694625,,,,,,,,,,,,,38600.0,,,,,,,,,
2005-02-07,,,,2.1571176052093506,,,,,,,,,,,,,2.2090234289700477,,,,,,,,,,,,,2.1245253996411284,,,,,,,,,,,,,2.1486675950611476,,,,,,,,,,,,,131400.0,,,,,,,,,
2005-02-08,,,,2.166774272918701,,,,,,,,,,,,,2.1969521863006376,,,,,,,,,,,,,2.1547030615180853,,,,,,,,,,,,,2.1969521863006376,,,,,,,,,,,,,38300.0,,,,,,,,,
2005-02-09,,,,2.1547038555145264,,,,,,,,,,,,,2.1969529958656526,,,,,,,,,,,,,2.1547038555145264,,,,,,,,,,,,,2.1547038555145264,,,,,,,,,,,,,24500.0,,,,,,,,,
2005-02-10,,,,2.1969525814056396,,,,,,,,,,,,,2.1969525814056396,,,,,,,,,,,,,2.172810154262578,,,,,,,,,,,,,2.189709715119172,,,,,,,,,,,,,37000.0,,,,,,,,,
2005-02-11,,,,2.1728098392486572,,,,,,,,,,,,,2.2114375328859146,,,,,,,,,,,,,2.1667743484575417,,,,,,,,,,,,,2.181259618451905,,,,,,,,,,,,,96000.0,,,,,,,,,
2005-02-14,,,,2.1716036796569824,,,,,,,,,,,,,2.190917535232596,,,,,,,,,,,,,2.1559112583415416,,,,,,,,,,,,,2.1703965349035914,,,,,,,,,,,,,36200.0,,,,,,,,,
2005-02-15,,,,2.143839120864868,,,,,,,,,,,,,2.1897094506085826,,,,,,,,,,,,,2.143839120864868,,,,,,,,,,,,,2.172809891793407,,,,,,,,,,,,,75500.0,,,,,,,,,
2005-02-16,,,,2.130561590194702,,,,,,,,,,,,,2.172810733845108,,,,,,,,,,,,,2.0231282442533844,,,,,,,,,,,,,2.13659731371008,,,,,,,,,,,,,77200.0,,,,,,,,,
2005-02-17,,,,2.0967624187469482,,,,,,,,,,,,,2.1486682585353334,,,,,,,,,,,,,2.0846912021899238,,,,,,,,,,,,,2.1003836225465418,,,,,,,,,,,,,18900.0,,,,,,,,,
2005-02-18,,,,2.0605478286743164,,,,,,,,,,,,,2.1124538750129056,,,,,,,,,,,,,2.007434638207016,,,,,,,,,,,,,2.101589808093703,,,,,,,,,,,,,35100.0,,,,,,,,,
2005-02-22,,,,2.0315773487091064,,,,,,,,,,,,,2.1402178030847185,,,,,,,,,,,,,1.998985143324653,,,,,,,,,,,,,2.0798619695161302,,,,,,,,,,,,,51900.0,,,,,,,,,
2005-02-23,,,,1.982085108757019,,,,,,,,,,,,,2.105211034997272,,,,,,,,,,,,,1.90120830194107,,,,,,,,,,,,,2.073825981431766,,,,,,,,,,,,,88200.0,,,,,,,,,
2005-02-24,,,,2.0810694694519043,,,,,,,,,,,,,2.0810694694519043,,,,,,,,,,,,,1.8963806194038861,,,,,,,,,,,,,1.961564926192577,,,,,,,,,,,,,25800.0,,,,,,,,,
2005-02-25,,,,2.052098274230957,,,,,,,,,,,,,2.0846904785496867,,,,,,,,,,,,,2.0231275026940505,,,,,,,,,,,,,2.060548053815985,,,,,,,,,,,,,38600.0,,,,,,,,,
2005-02-28,,,,2.0412347316741943,,,,,,,,,,,,,2.099176289666015,,,,,,,,,,,,,2.021920879010254,,,,,,,,,,,,,2.042441876245601,,,,,,,,,,,,,56900.0,,,,,,,,,
2005-03-01,,,,2.052098274230957,,,,,,,,,,,,,2.082276190028471,,,,,,,,,,,,,2.052098274230957,,,,,,,,,,,,,2.0617551980765927,,,,,,,,,,,,,18000.0,,,,,,,,,
2005-03-02,,,,2.091932773590088,,,,,,,,,,,,,2.1112466181396745,,,,,,,,,,,,,2.0219200295380397,,,,,,,,,,,,,2.0400267300233788,,,,,,,,,,,,,18200.0,,,,,,,,,
2005-03-03,,,,2.1208627223968506,,,,,,,,,,,,,2.14910808674935,,,,,,,,,,,,,2.044722789974686,,,,,,,,,,,,,2.0999856630419176,,,,,,,,,,,,,22600.0,,,,,,,,,
2005-03-04,,,,2.1061244010925293,,,,,,,,,,,,,2.123317413007908,,,,,,,,,,,,,2.0606862788678093,,,,,,,,,,,,,2.123317413007908,,,,,,,,,,,,,16100.0,,,,,,,,,
2005-03-07,,,,2.07051157951355,,,,,,,,,,,,,2.1184058987921937,,,,,,,,,,,,,2.07051157951355,,,,,,,,,,,,,2.0950726667851605,,,,,,,,,,,,,27800.0,,,,,,,,,
2005-03-08,,,,2.057002305984497,,,,,,,,,,,,,2.1478787976631875,,,,,,,,,,,,,2.053318038425636,,,,,,,,,,,,,2.0791074428695415,,,,,,,,,,,,,15700.0,,,,,,,,,
2005-03-09,,,,2.057002305984497,,,,,,,,,,,,,2.1478787976631875,,,,,,,,,,,,,2.027528868215792,,,,,,,,,,,,,2.053318038425636,,,,,,,,,,,,,22000.0,,,,,,,,,
2005-03-10,,,,2.007880449295044,,,,,,,,,,,,,2.0692835197063046,,,,,,,,,,,,,1.9968278778822872,,,,,,,,,,,,,2.065599251157344,,,,,,,,,,,,,30500.0,,,,,,,,,
2005-03-11,,,,1.9870036840438843,,,,,,,,,,,,,2.099985359349042,,,,,,,,,,,,,1.9698108967911947,,,,,,,,,,,,,1.9894598634325995,,,,,,,,,,,,,49200.0,,,,,,,,,
2005-03-14,,,,2.0385818481445312,,,,,,,,,,,,,2.063142934125725,,,,,,,,,,,,,2.0066522255582813,,,,,,,,,,,,,2.02630118803688,,,,,,,,,,,,,17300.0,,,,,,,,,
2005-03-15,,,,2.026301860809326,,,,,,,,,,,,,2.0594595838387746,,,,,,,,,,,,,2.020161645833882,,,,,,,,,,,,,2.0594595838387746,,,,,,,,,,,,,6600.0,,,,,,,,,
2005-03-16,,,,2.015249013900757,,,,,,,,,,,,,2.021389228045728,,,,,,,,,,,,,1.977179170886793,,,,,,,,,,,,,2.0078807100799603,,,,,,,,,,,,,18600.0,,,,,,,,,
2005-03-17,,,,1.9882314205169678,,,,,,,,,,,,,2.0508625783974535,,,,,,,,,,,,,1.966126278413959,,,,,,,,,,,,,2.0410380968221293,,,,,,,,,,,,,94100.0,,,,,,,,,
2005-03-18,,,,1.9870036840438843,,,,,,,,,,,,,1.9931438982815137,,,,,,,,,,,,,1.945249571372359,,,,,,,,,,,,,1.9538459649987039,,,,,,,,,,,,,3462000.0,,,,,,,,,
2005-03-21,,,,1.973494529724121,,,,,,,,,,,,,1.9870032793767451,,,,,,,,,,,,,1.9648981378484918,,,,,,,,,,,,,1.971038350835624,,,,,,,,,,,,,456900.0,,,,,,,,,
2005-03-22,,,,1.9759511947631836,,,,,,,,,,,,,1.9820914092610153,,,,,,,,,,,,,1.9648986212797515,,,,,,,,,,,,,1.9698109802653518,,,,,,,,,,,,,426100.0,,,,,,,,,
2005-03-23,,,,1.9329686164855957,,,,,,,,,,,,,1.9759508123545164,,,,,,,,,,,,,1.89735484055197,,,,,,,,,,,,,1.9759508123545164,,,,,,,,,,,,,437900.0,,,,,,,,,
2005-03-24,,,,1.918231725692749,,,,,,,,,,,,,1.958757738994092,,,,,,,,,,,,,1.9157756640075123,,,,,,,,,,,,,1.958757738994092,,,,,,,,,,,,,574300.0,,,,,,,,,
2005-03-28,,,,1.9120914936065674,,,,,,,,,,,,,1.9231440645480944,,,,,,,,,,,,,1.8813899597099069,,,,,,,,,,,,,1.9120914936065674,,,,,,,,,,,,,173100.0,,,,,,,,,
2005-03-29,,,,1.9415651559829712,,,,,,,,,,,,,1.9526176103814015,,,,,,,,,,,,,1.9145477719581048,,,,,,,,,,,,,1.9231441644181273,,,,,,,,,,,,,210700.0,,,,,,,,,
2005-03-30,,,,1.973494529724121,,,,,,,,,,,,,1.9771787980568671,,,,,,,,,,,,,1.9452491752087357,,,,,,,,,,,,,1.9464772646529844,,,,,,,,,,,,,335700.0,,,,,,,,,
2005-03-31,,,,2.0140209197998047,,,,,,,,,,,,,2.022617313277539,,,,,,,,,,,,,1.9636704143723713,,,,,,,,,,,,,1.9833193806740939,,,,,,,,,,,,,406700.0,,,,,,,,,
